Time,TC Compressor - SP,TC Compressor - PV,TC Compressor - OP,pv_delta,op_delta
97440,33.9567,33.9567,100,0.0547,2.9632
97500,33.9568,33.9568,100,0.0548,2.9632
97560,33.9568,33.9568,100,0.0548,2.9632
97620,33.9569,33.9569,100,0.0549,2.9632
97680,33.9569,33.9569,100,0.0549,2.9632
97740,33.957,33.957,100,0.055,2.9632
97800,33.957,33.957,100,0.055,2.9632
97860,33.9571,33.9571,100,0.0551,2.9632
97920,33.9571,33.9571,100,0.0551,2.9632
97980,33.9572,33.9572,100,0.0552,2.9632
98040,33.9572,33.9572,100,0.0552,2.9632
98100,33.9573,33.9573,100,0.0553,2.9632
98160,33.9574,33.9574,100,0.0554,2.9632
98220,33.9574,33.9574,100,0.0554,2.9632
98280,33.9575,33.9575,100,0.0555,2.9632
98340,33.9575,33.9575,100,0.0555,2.9632
98400,33.9576,33.9576,100,0.0556,2.9632
98460,33.9576,33.9576,100,0.0556,2.9632
98520,33.9577,33.9577,100,0.0557,2.9632
98580,33.9577,33.9577,100,0.0557,2.9632
98640,33.9578,33.9578,100,0.0558,2.9632
98700,33.9579,33.9579,100,0.0559,2.9632
98760,33.9579,33.9579,100,0.0559,2.9632
98820,33.958,33.958,100,0.056,2.9632
98880,33.958,33.958,100,0.056,2.9632
98940,33.9581,33.9581,100,0.0561,2.9632
99000,33.9581,33.9581,100,0.0561,2.9632
99060,33.9582,33.9582,100,0.0562,2.9632
99120,33.9582,33.9582,100,0.0562,2.9632
99180,33.9583,33.9583,100,0.0563,2.9632
99240,33.9583,33.9583,100,0.0563,2.9632
99300,33.9584,33.9584,100,0.0564,2.9632
99360,33.9585,33.9585,100,0.0565,2.9632
99420,33.9585,33.9585,100,0.0565,2.9632
99480,33.9586,33.9586,100,0.0566,2.9632
99540,33.9586,33.9586,100,0.0566,2.9632
99600,33.9587,33.9587,100,0.0567,2.9632
99660,33.9588,33.9588,100,0.0568,2.9632
99720,33.9588,33.9588,100,0.0568,2.9632
99780,33.9589,33.9589,100,0.0569,2.9632
99840,33.9589,33.9589,100,0.0569,2.9632
99900,33.959,33.959,100,0.057,2.9632
99960,33.959,33.959,100,0.057,2.9632
100020.5,33.9589,33.9589,100,0.0569,2.9632
100080.5,33.9588,33.9588,100,0.0568,2.9632
100140.5,33.9589,33.9589,100,0.0569,2.9632
100200.5,33.959,33.959,100,0.057,2.9632
100260.5,33.9588,33.9588,100,0.0568,2.9632
100320.5,33.9587,33.9587,100,0.0567,2.9632
100380.5,33.9586,33.9586,100,0.0566,2.9632
100440.5,33.9586,33.9586,100,0.0566,2.9632
100500.5,33.9587,33.9587,100,0.0567,2.9632
100560.5,33.959,33.959,100,0.057,2.9632
100620.5,33.9593,33.9593,100,0.0573,2.9632
100680.5,33.9596,33.9596,100,0.0576,2.9632
100740.5,33.9599,33.9599,100,0.0579,2.9632
100800.5,33.9602,33.9602,100,0.0582,2.9632
100860.5,33.9603,33.9603,100,0.0583,2.9632
100920.5,33.9604,33.9604,100,0.0584,2.9632
100980.5,33.9603,33.9603,100,0.0583,2.9632
101040.5,33.9602,33.9602,100,0.0582,2.9632
101100.5,33.96,33.96,100,0.058,2.9632
101160.5,33.96,33.96,100,0.058,2.9632
101220.5,33.96,33.96,100,0.058,2.9632
101280.5,33.9602,33.9602,100,0.0582,2.9632
101340.5,33.9603,33.9603,100,0.0583,2.9632
101400.5,33.9605,33.9605,100,0.0585,2.9632
101460.5,33.9606,33.9606,100,0.0586,2.9632
101520.5,33.9607,33.9607,100,0.0587,2.9632
101580.5,33.9607,33.9607,100,0.0587,2.9632
101640.5,33.9608,33.9608,100,0.0588,2.9632
101700.5,33.9608,33.9608,100,0.0588,2.9632
101760.5,33.9608,33.9608,100,0.0588,2.9632
101820.5,33.9609,33.9609,100,0.0589,2.9632
101880.5,33.9609,33.9609,100,0.0589,2.9632
101940.5,33.9609,33.9609,100,0.0589,2.9632
102000.5,33.961,33.961,100,0.059,2.9632
102060.5,33.961,33.961,100,0.059,2.9632
102120.5,33.961,33.961,100,0.059,2.9632
102180.5,33.9611,33.9611,100,0.0591,2.9632
102240.5,33.9611,33.9611,100,0.0591,2.9632
102300.5,33.9612,33.9612,100,0.0592,2.9632
102360.5,33.9612,33.9612,100,0.0592,2.9632
102420.5,33.9613,33.9613,100,0.0593,2.9632
102480.5,33.9613,33.9613,100,0.0593,2.9632
102540.5,33.9614,33.9614,100,0.0594,2.9632
102600.5,33.9614,33.9614,97.04,0.0594,0.0032
102660.5,33.9578,33.9578,97.04,0.0558,0.0032
102720.5,33.9536,33.9536,97.04,0.0516,0.0032
102780.5,33.95,33.95,97.04,0.048,0.0032
102840.5,33.9472,33.9472,97.04,0.0452,0.0032
102900.5,33.9451,33.9451,97.04,0.0431,0.0032
102960.5,33.9434,33.9434,97.04,0.0414,0.0032
103020.5,33.9423,33.9423,97.04,0.0403,0.0032
103080.5,33.9415,33.9415,97.04,0.0395,0.0032
103140.5,33.941,33.941,97.04,0.039,0.0032
103200.5,33.9408,33.9408,97.04,0.0388,0.0032
103260.5,33.9408,33.9408,97.04,0.0388,0.0032
103320.5,33.9409,33.9409,97.04,0.0389,0.0032
103380.5,33.9411,33.9411,97.04,0.0391,0.0032
103440.5,33.9411,33.9411,97.04,0.0391,0.0032
103500.5,33.9409,33.9409,97.04,0.0389,0.0032
103560.5,33.9408,33.9408,97.04,0.0388,0.0032
103620.5,33.9407,33.9407,97.04,0.0387,0.0032
103680.5,33.9408,33.9408,97.04,0.0388,0.0032
103740.5,33.9409,33.9409,97.04,0.0389,0.0032
103800.5,33.9408,33.9408,97.04,0.0388,0.0032
103860.5,33.9406,33.9406,97.04,0.0386,0.0032
103920.5,33.9404,33.9404,97.04,0.0384,0.0032
103980.5,33.9403,33.9403,97.04,0.0383,0.0032
104040.5,33.9403,33.9403,97.04,0.0383,0.0032
104100.5,33.9405,33.9405,97.04,0.0385,0.0032
104160.5,33.9407,33.9407,97.04,0.0387,0.0032
104220.5,33.9409,33.9409,97.04,0.0389,0.0032
104280.5,33.9412,33.9412,97.04,0.0392,0.0032
104340.5,33.9415,33.9415,97.04,0.0395,0.0032
104400.5,33.9417,33.9417,97.04,0.0397,0.0032
104460.5,33.9418,33.9418,97.04,0.0398,0.0032
104520.5,33.9418,33.9418,97.04,0.0398,0.0032
104580.5,33.9418,33.9418,97.04,0.0398,0.0032
104640.5,33.9417,33.9417,97.04,0.0397,0.0032
104700.5,33.9416,33.9416,97.04,0.0396,0.0032
104760.5,33.9416,33.9416,97.04,0.0396,0.0032
104820.5,33.9415,33.9415,97.04,0.0395,0.0032
104880.5,33.9414,33.9414,97.04,0.0394,0.0032
104940.5,33.9414,33.9414,97.04,0.0394,0.0032
105000.5,33.9413,33.9413,97.04,0.0393,0.0032
105060.5,33.9413,33.9413,97.04,0.0393,0.0032
105120.5,33.9412,33.9412,97.04,0.0392,0.0032
105180.5,33.9412,33.9412,97.04,0.0392,0.0032
105240.5,33.9412,33.9412,97.04,0.0392,0.0032
105300.5,33.9411,33.9411,97.04,0.0391,0.0032
105360.5,33.9411,33.9411,97.04,0.0391,0.0032
105420.5,33.9411,33.9411,97.04,0.0391,0.0032
105480.5,33.9411,33.9411,97.04,0.0391,0.0032
105540.5,33.9411,33.9411,97.04,0.0391,0.0032
105600.5,33.9411,33.9411,97.04,0.0391,0.0032
105660.5,33.9411,33.9411,97.04,0.0391,0.0032
105720.5,33.9411,33.9411,97.04,0.0391,0.0032
105780.5,33.9411,33.9411,97.04,0.0391,0.0032
105840.5,33.9411,33.9411,97.04,0.0391,0.0032
105900.5,33.941,33.941,97.04,0.039,0.0032
105960.5,33.9411,33.9411,97.04,0.0391,0.0032
106020.5,33.941,33.941,97.04,0.039,0.0032
106080.5,33.941,33.941,97.04,0.039,0.0032
106140.5,33.941,33.941,97.04,0.039,0.0032
106200.5,33.941,33.941,97.04,0.039,0.0032
106260.5,33.941,33.941,97.04,0.039,0.0032
106320.5,33.941,33.941,97.04,0.039,0.0032
106380.5,33.9408,33.9408,97.04,0.0388,0.0032
106440.5,33.9403,33.9403,97.04,0.0383,0.0032
106500.5,33.94,33.94,97.04,0.038,0.0032
106560.5,33.9398,33.9398,97.04,0.0378,0.0032
106620.5,33.9398,33.9398,97.04,0.0378,0.0032
106680.5,33.9399,33.9399,97.04,0.0379,0.0032
106740.5,33.9401,33.9401,97.04,0.0381,0.0032
106800.5,33.9404,33.9404,97.04,0.0384,0.0032
106860.5,33.9406,33.9406,97.04,0.0386,0.0032
106920.5,33.941,33.941,97.04,0.039,0.0032
106980.5,33.9413,33.9413,97.04,0.0393,0.0032
107040.5,33.9415,33.9415,97.04,0.0395,0.0032
107100.5,33.9417,33.9417,97.04,0.0397,0.0032
107160.5,33.9417,33.9417,97.04,0.0397,0.0032
107220.5,33.9417,33.9417,97.04,0.0397,0.0032
107280.5,33.9416,33.9416,97.04,0.0396,0.0032
107340.5,33.9416,33.9416,97.04,0.0396,0.0032
107400.5,33.9415,33.9415,97.04,0.0395,0.0032
107460.5,33.9414,33.9414,97.04,0.0394,0.0032
107520.5,33.9413,33.9413,97.04,0.0393,0.0032
107580.5,33.9412,33.9412,97.04,0.0392,0.0032
107640.5,33.9412,33.9412,97.04,0.0392,0.0032
107700.5,33.9411,33.9411,97.04,0.0391,0.0032
107760.5,33.9407,33.9407,97.04,0.0387,0.0032
107820.5,33.9403,33.9403,97.04,0.0383,0.0032
107880.5,33.9401,33.9401,97.04,0.0381,0.0032
107940.5,33.94,33.94,97.04,0.038,0.0032
108000.5,33.94,33.94,97.04,0.038,0.0032
108060.5,33.9402,33.9402,97.04,0.0382,0.0032
108120.5,33.9404,33.9404,97.04,0.0384,0.0032
108180.5,33.9407,33.9407,97.04,0.0387,0.0032
108240.5,33.9411,33.9411,97.04,0.0391,0.0032
108300.5,33.9411,33.9411,97.04,0.0391,0.0032
108360.5,33.9411,33.9411,97.04,0.0391,0.0032
108420.5,33.9411,33.9411,97.04,0.0391,0.0032
108480.5,33.9412,33.9412,97.04,0.0392,0.0032
108540.5,33.9413,33.9413,97.04,0.0393,0.0032
108600.5,33.9414,33.9414,97.04,0.0394,0.0032
108660.5,33.9415,33.9415,97.04,0.0395,0.0032
108720.5,33.9415,33.9415,97.04,0.0395,0.0032
108780.5,33.9415,33.9415,97.04,0.0395,0.0032
108840.5,33.9414,33.9414,97.04,0.0394,0.0032
108900.5,33.9414,33.9414,97.04,0.0394,0.0032
108960.5,33.9413,33.9413,97.04,0.0393,0.0032
109020.5,33.9412,33.9412,97.04,0.0392,0.0032
109080.5,33.9411,33.9411,97.04,0.0391,0.0032
109140.5,33.941,33.941,97.04,0.039,0.0032
109200.5,33.941,33.941,97.04,0.039,0.0032
109260.5,33.941,33.941,97.04,0.039,0.0032
109320.5,33.941,33.941,97.04,0.039,0.0032
109380.5,33.941,33.941,97.04,0.039,0.0032
109440.5,33.941,33.941,97.04,0.039,0.0032
109500.5,33.941,33.941,97.04,0.039,0.0032
109560.5,33.941,33.941,97.04,0.039,0.0032
109620.5,33.941,33.941,97.04,0.039,0.0032
109680.5,33.941,33.941,97.04,0.039,0.0032
109740.5,33.9409,33.9409,97.04,0.0389,0.0032
109800.5,33.9409,33.9409,97.04,0.0389,0.0032
109860.5,33.9409,33.9409,97.04,0.0389,0.0032
109920.5,33.9409,33.9409,97.04,0.0389,0.0032
109980.5,33.9409,33.9409,97.04,0.0389,0.0032
110040.5,33.9409,33.9409,97.04,0.0389,0.0032
110100.5,33.9409,33.9409,97.04,0.0389,0.0032
110160.5,33.9409,33.9409,97.04,0.0389,0.0032
110220.5,33.9409,33.9409,97.04,0.0389,0.0032
110280.5,33.9408,33.9408,97.04,0.0388,0.0032
110340.5,33.9407,33.9407,97.04,0.0387,0.0032
110400.5,33.9406,33.9406,97.04,0.0386,0.0032
110460.5,33.9406,33.9406,97.04,0.0386,0.0032
110520.5,33.9407,33.9407,97.04,0.0387,0.0032
110580.5,33.9405,33.9405,97.04,0.0385,0.0032
110640.5,33.9404,33.9404,97.04,0.0384,0.0032
110700.5,33.9403,33.9403,97.04,0.0383,0.0032
110760.5,33.9404,33.9404,97.04,0.0384,0.0032
110820.5,33.9405,33.9405,97.04,0.0385,0.0032
110880.5,33.9407,33.9407,97.04,0.0387,0.0032
110940.5,33.9409,33.9409,97.04,0.0389,0.0032
111000.5,33.941,33.941,97.04,0.039,0.0032
111060.5,33.9411,33.9411,97.04,0.0391,0.0032
111120.5,33.9411,33.9411,97.04,0.0391,0.0032
111180.5,33.941,33.941,97.04,0.039,0.0032
111240.5,33.9409,33.9409,97.04,0.0389,0.0032
111300.5,33.9409,33.9409,97.04,0.0389,0.0032
111360.5,33.9409,33.9409,97.04,0.0389,0.0032
111420.5,33.9409,33.9409,97.04,0.0389,0.0032
111480.5,33.9407,33.9407,97.04,0.0387,0.0032
111540.5,33.9404,33.9404,97.04,0.0384,0.0032
111600.5,33.9402,33.9402,97.04,0.0382,0.0032
111660.5,33.9402,33.9402,97.04,0.0382,0.0032
111720.5,33.9403,33.9403,97.04,0.0383,0.0032
111780.5,33.9405,33.9405,97.04,0.0385,0.0032
111840.5,33.9407,33.9407,97.04,0.0387,0.0032
111900.5,33.9409,33.9409,97.04,0.0389,0.0032
111960.5,33.9408,33.9408,97.04,0.0388,0.0032
112020.5,33.9405,33.9405,97.04,0.0385,0.0032
112080.5,33.9402,33.9402,97.04,0.0382,0.0032
112140.5,33.9401,33.9401,97.04,0.0381,0.0032
112200.5,33.9401,33.9401,97.04,0.0381,0.0032
112260.5,33.9402,33.9402,97.04,0.0382,0.0032
112320.5,33.9403,33.9403,97.04,0.0383,0.0032
112380.5,33.9405,33.9405,97.04,0.0385,0.0032
112440.5,33.9408,33.9408,97.04,0.0388,0.0032
112500.5,33.941,33.941,97.04,0.039,0.0032
112560.5,33.9412,33.9412,97.04,0.0392,0.0032
112620.5,33.9413,33.9413,97.04,0.0393,0.0032
112680.5,33.9413,33.9413,97.04,0.0393,0.0032
112740.5,33.9413,33.9413,97.04,0.0393,0.0032
112800.5,33.9409,33.9409,97.04,0.0389,0.0032
112860.5,33.9405,33.9405,97.04,0.0385,0.0032
112920.5,33.9403,33.9403,97.04,0.0383,0.0032
112980.5,33.9403,33.9403,97.04,0.0383,0.0032
113040.5,33.9403,33.9403,97.04,0.0383,0.0032
113100.5,33.9405,33.9405,97.04,0.0385,0.0032
113160.5,33.9408,33.9408,97.04,0.0388,0.0032
113220.5,33.941,33.941,97.04,0.039,0.0032
113280.5,33.9411,33.9411,97.04,0.0391,0.0032
113340.5,33.9412,33.9412,97.04,0.0392,0.0032
113400.5,33.9412,33.9412,97.04,0.0392,0.0032
113460.5,33.9412,33.9412,97.04,0.0392,0.0032
113520.5,33.9412,33.9412,97.04,0.0392,0.0032
113580.5,33.9409,33.9409,97.04,0.0389,0.0032
113640.5,33.9407,33.9407,97.04,0.0387,0.0032
113700.5,33.9406,33.9406,97.04,0.0386,0.0032
113760.5,33.9406,33.9406,97.04,0.0386,0.0032
113820.5,33.9407,33.9407,97.04,0.0387,0.0032
113880.5,33.9408,33.9408,97.04,0.0388,0.0032
113940.5,33.9409,33.9409,97.04,0.0389,0.0032
114000.5,33.9408,33.9408,97.04,0.0388,0.0032
114060.5,33.9403,33.9403,97.04,0.0383,0.0032
114120.5,33.94,33.94,97.04,0.038,0.0032
114180.5,33.9397,33.9397,97.04,0.0377,0.0032
114240.5,33.9397,33.9397,97.04,0.0377,0.0032
114300.5,33.9397,33.9397,97.04,0.0377,0.0032
114360.5,33.9399,33.9399,97.04,0.0379,0.0032
114420.5,33.9402,33.9402,97.04,0.0382,0.0032
114480.5,33.9405,33.9405,97.04,0.0385,0.0032
114540.5,33.9408,33.9408,97.04,0.0388,0.0032
114600.5,33.9411,33.9411,97.04,0.0391,0.0032
114660.5,33.9413,33.9413,97.04,0.0393,0.0032
114720.5,33.9414,33.9414,97.04,0.0394,0.0032
114780.5,33.9414,33.9414,97.04,0.0394,0.0032
114840.5,33.9414,33.9414,97.04,0.0394,0.0032
114900.5,33.9413,33.9413,97.04,0.0393,0.0032
114960.5,33.9412,33.9412,97.04,0.0392,0.0032
115020.5,33.9412,33.9412,97.04,0.0392,0.0032
115080.5,33.9411,33.9411,97.04,0.0391,0.0032
115140.5,33.941,33.941,97.04,0.039,0.0032
115200.5,33.9409,33.9409,97.04,0.0389,0.0032
115260.5,33.9405,33.9405,97.04,0.0385,0.0032
115320.5,33.9402,33.9402,97.04,0.0382,0.0032
115380.5,33.94,33.94,97.04,0.038,0.0032
115440.5,33.9399,33.9399,97.04,0.0379,0.0032
115500.5,33.9399,33.9399,97.04,0.0379,0.0032
115560.5,33.9401,33.9401,97.04,0.0381,0.0032
115620.5,33.9403,33.9403,97.04,0.0383,0.0032
115680.5,33.9406,33.9406,97.04,0.0386,0.0032
115740.5,33.9409,33.9409,97.04,0.0389,0.0032
115800.5,33.941,33.941,97.04,0.039,0.0032
115860.5,33.9407,33.9407,97.04,0.0387,0.0032
115920.5,33.9404,33.9404,97.04,0.0384,0.0032
115980.5,33.9402,33.9402,97.04,0.0382,0.0032
116040.5,33.9401,33.9401,97.04,0.0381,0.0032
116100.5,33.9401,33.9401,97.04,0.0381,0.0032
116160.5,33.9402,33.9402,97.04,0.0382,0.0032
116220.5,33.9404,33.9404,97.04,0.0384,0.0032
116280.5,33.9407,33.9407,97.04,0.0387,0.0032
116340.5,33.9409,33.9409,97.04,0.0389,0.0032
116400.5,33.9411,33.9411,97.04,0.0391,0.0032
116460.5,33.9409,33.9409,97.04,0.0389,0.0032
116520.5,33.9406,33.9406,97.04,0.0386,0.0032
116580.5,33.9404,33.9404,97.04,0.0384,0.0032
116640.5,33.9404,33.9404,97.04,0.0384,0.0032
116700.5,33.9405,33.9405,97.04,0.0385,0.0032
116760.5,33.9407,33.9407,97.04,0.0387,0.0032
116820.5,33.9409,33.9409,97.04,0.0389,0.0032
116880.5,33.9411,33.9411,97.04,0.0391,0.0032
116940.5,33.9412,33.9412,97.04,0.0392,0.0032
117000.5,33.941,33.941,97.04,0.039,0.0032
117060.5,33.9407,33.9407,97.04,0.0387,0.0032
117120.5,33.9405,33.9405,97.04,0.0385,0.0032
117180.5,33.9404,33.9404,97.04,0.0384,0.0032
117240.5,33.9404,33.9404,97.04,0.0384,0.0032
117300.5,33.9405,33.9405,97.04,0.0385,0.0032
117360.5,33.9407,33.9407,97.04,0.0387,0.0032
117420.5,33.9409,33.9409,97.04,0.0389,0.0032
117480.5,33.941,33.941,97.04,0.039,0.0032
117540.5,33.941,33.941,97.04,0.039,0.0032
117600.5,33.941,33.941,97.04,0.039,0.0032
117660.5,33.941,33.941,97.04,0.039,0.0032
117720.5,33.9409,33.9409,97.04,0.0389,0.0032
117780.5,33.9409,33.9409,97.04,0.0389,0.0032
117840.5,33.9408,33.9408,97.04,0.0388,0.0032
117900.5,33.9408,33.9408,97.04,0.0388,0.0032
117960.5,33.9407,33.9407,97.04,0.0387,0.0032
118020.5,33.9407,33.9407,97.04,0.0387,0.0032
118080.5,33.9407,33.9407,97.04,0.0387,0.0032
118140.5,33.9406,33.9406,97.04,0.0386,0.0032
118200.5,33.9406,33.9406,97.04,0.0386,0.0032
118260.5,33.9406,33.9406,97.04,0.0386,0.0032
118320.5,33.9405,33.9405,97.04,0.0385,0.0032
118380.5,33.9405,33.9405,97.04,0.0385,0.0032
118440.5,33.9405,33.9405,97.04,0.0385,0.0032
118500.5,33.9405,33.9405,97.04,0.0385,0.0032
118560.5,33.9405,33.9405,97.04,0.0385,0.0032
118620.5,33.9405,33.9405,97.04,0.0385,0.0032
118680.5,33.9405,33.9405,97.04,0.0385,0.0032
118740.5,33.9405,33.9405,97.04,0.0385,0.0032
118800.5,33.9405,33.9405,97.04,0.0385,0.0032
118860.5,33.9405,33.9405,97.04,0.0385,0.0032
118920.5,33.9405,33.9405,97.04,0.0385,0.0032
118980.5,33.9405,33.9405,97.04,0.0385,0.0032
119040.5,33.9405,33.9405,97.04,0.0385,0.0032
119100.5,33.9405,33.9405,97.04,0.0385,0.0032
119160.5,33.9402,33.9402,97.04,0.0382,0.0032
119220.5,33.94,33.94,97.04,0.038,0.0032
119280.5,33.9399,33.9399,97.04,0.0379,0.0032
119340.5,33.94,33.94,97.04,0.038,0.0032
119400.5,33.9401,33.9401,97.04,0.0381,0.0032
119460.5,33.9403,33.9403,97.04,0.0383,0.0032
119520.5,33.9405,33.9405,97.04,0.0385,0.0032
119580.5,33.9406,33.9406,97.04,0.0386,0.0032
119640.5,33.9407,33.9407,97.04,0.0387,0.0032
119700.5,33.9407,33.9407,97.04,0.0387,0.0032
119760.5,33.9404,33.9404,97.04,0.0384,0.0032
119820.5,33.9403,33.9403,97.04,0.0383,0.0032
119880.5,33.9402,33.9402,97.04,0.0382,0.0032
119940.5,33.9403,33.9403,97.04,0.0383,0.0032
120000.5,33.9404,33.9404,97.04,0.0384,0.0032
120060.5,33.9404,33.9404,97.04,0.0384,0.0032
120120.5,33.9404,33.9404,97.04,0.0384,0.0032
120180.5,33.9404,33.9404,97.04,0.0384,0.0032
120240.5,33.9403,33.9403,97.04,0.0383,0.0032
120300.5,33.9402,33.9402,97.04,0.0382,0.0032
120360.5,33.9401,33.9401,97.04,0.0381,0.0032
120420.5,33.9401,33.9401,97.04,0.0381,0.0032
120480.5,33.9401,33.9401,97.04,0.0381,0.0032
120540.5,33.9403,33.9403,97.04,0.0383,0.0032
120600.5,33.9405,33.9405,97.04,0.0385,0.0032
120660.5,33.9407,33.9407,97.04,0.0387,0.0032
120720.5,33.9405,33.9405,97.04,0.0385,0.0032
120780.5,33.9401,33.9401,97.04,0.0381,0.0032
120840.5,33.9399,33.9399,97.04,0.0379,0.0032
120900.5,33.9398,33.9398,97.04,0.0378,0.0032
120960.5,33.9399,33.9399,97.04,0.0379,0.0032
121020.5,33.94,33.94,97.04,0.038,0.0032
121080.5,33.9403,33.9403,97.04,0.0383,0.0032
121140.5,33.9406,33.9406,97.04,0.0386,0.0032
121200.5,33.9408,33.9408,97.04,0.0388,0.0032
121260.5,33.941,33.941,97.04,0.039,0.0032
121320.5,33.9408,33.9408,97.04,0.0388,0.0032
121380.5,33.9404,33.9404,97.04,0.0384,0.0032
121440.5,33.9401,33.9401,97.04,0.0381,0.0032
121500.5,33.9399,33.9399,97.04,0.0379,0.0032
121560.5,33.9399,33.9399,97.04,0.0379,0.0032
121620.5,33.94,33.94,97.04,0.038,0.0032
121680.5,33.9401,33.9401,97.04,0.0381,0.0032
121740.5,33.9404,33.9404,97.04,0.0384,0.0032
121800.5,33.9407,33.9407,97.04,0.0387,0.0032
121860.5,33.9409,33.9409,97.04,0.0389,0.0032
121920.5,33.941,33.941,97.04,0.039,0.0032
121980.5,33.941,33.941,97.04,0.039,0.0032
122040.5,33.941,33.941,97.04,0.039,0.0032
122100.5,33.941,33.941,97.04,0.039,0.0032
122160.5,33.9409,33.9409,97.04,0.0389,0.0032
122220.5,33.9408,33.9408,97.04,0.0388,0.0032
122280.5,33.9407,33.9407,97.04,0.0387,0.0032
122340.5,33.9407,33.9407,97.04,0.0387,0.0032
122400.5,33.9406,33.9406,97.04,0.0386,0.0032
122460.5,33.9405,33.9405,97.04,0.0385,0.0032
122520.5,33.9405,33.9405,97.04,0.0385,0.0032
122580.5,33.9405,33.9405,97.04,0.0385,0.0032
122640.5,33.9405,33.9405,97.04,0.0385,0.0032
122700.5,33.9404,33.9404,97.04,0.0384,0.0032
122760.5,33.9404,33.9404,97.04,0.0384,0.0032
122820.5,33.9404,33.9404,97.04,0.0384,0.0032
122880.5,33.9404,33.9404,97.04,0.0384,0.0032
122940.5,33.9401,33.9401,97.04,0.0381,0.0032
123000.5,33.9396,33.9396,97.04,0.0376,0.0032
123060.5,33.9393,33.9393,97.04,0.0373,0.0032
123120.5,33.9391,33.9391,97.04,0.0371,0.0032
123180.5,33.9391,33.9391,97.04,0.0371,0.0032
123240.5,33.9392,33.9392,97.04,0.0372,0.0032
123300.5,33.9393,33.9393,97.04,0.0373,0.0032
123360.5,33.9396,33.9396,97.04,0.0376,0.0032
123420.5,33.9398,33.9398,97.04,0.0378,0.0032
123480.5,33.9401,33.9401,97.04,0.0381,0.0032
123540.5,33.9404,33.9404,97.04,0.0384,0.0032
123600.5,33.9407,33.9407,97.04,0.0387,0.0032
123660.5,33.9409,33.9409,97.04,0.0389,0.0032
123720.5,33.941,33.941,97.04,0.039,0.0032
123780.5,33.941,33.941,97.04,0.039,0.0032
123840.5,33.941,33.941,97.04,0.039,0.0032
123900.5,33.941,33.941,97.04,0.039,0.0032
123960.5,33.9408,33.9408,97.04,0.0388,0.0032
124020.5,33.9405,33.9405,97.04,0.0385,0.0032
124080.5,33.9404,33.9404,97.04,0.0384,0.0032
124140.5,33.9403,33.9403,97.04,0.0383,0.0032
124200.5,33.9404,33.9404,97.04,0.0384,0.0032
124260.5,33.9404,33.9404,97.04,0.0384,0.0032
124320.5,33.9404,33.9404,97.04,0.0384,0.0032
124380.5,33.9404,33.9404,97.04,0.0384,0.0032
124440.5,33.9404,33.9404,97.04,0.0384,0.0032
124500.5,33.9404,33.9404,97.04,0.0384,0.0032
124560.5,33.9404,33.9404,97.04,0.0384,0.0032
124620.5,33.9399,33.9399,97.04,0.0379,0.0032
124680.5,33.9395,33.9395,97.04,0.0375,0.0032
124740.5,33.9392,33.9392,97.04,0.0372,0.0032
124800.5,33.939,33.939,97.04,0.037,0.0032
124860.5,33.939,33.939,97.04,0.037,0.0032
124920.5,33.9391,33.9391,97.04,0.0371,0.0032
124980.5,33.9393,33.9393,97.04,0.0373,0.0032
125040.5,33.9395,33.9395,97.04,0.0375,0.0032
125100.5,33.9398,33.9398,97.04,0.0378,0.0032
125160.5,33.9402,33.9402,97.04,0.0382,0.0032
125220.5,33.9405,33.9405,97.04,0.0385,0.0032
125280.5,33.9408,33.9408,97.04,0.0388,0.0032
125340.5,33.9409,33.9409,97.04,0.0389,0.0032
125400.5,33.9409,33.9409,97.04,0.0389,0.0032
125460.5,33.9409,33.9409,97.04,0.0389,0.0032
125520.5,33.9409,33.9409,97.04,0.0389,0.0032
125580.5,33.9405,33.9405,97.04,0.0385,0.0032
125640.5,33.9401,33.9401,97.04,0.0381,0.0032
125700.5,33.9399,33.9399,97.04,0.0379,0.0032
125760.5,33.9398,33.9398,97.04,0.0378,0.0032
125820.5,33.9398,33.9398,97.04,0.0378,0.0032
125880.5,33.94,33.94,97.04,0.038,0.0032
125940.5,33.9402,33.9402,97.04,0.0382,0.0032
126000.5,33.9404,33.9404,97.04,0.0384,0.0032
126060.5,33.9405,33.9405,97.04,0.0385,0.0032
126120.5,33.9406,33.9406,97.04,0.0386,0.0032
126180.5,33.9406,33.9406,97.04,0.0386,0.0032
126240.5,33.9406,33.9406,97.04,0.0386,0.0032
126300.5,33.9405,33.9405,97.04,0.0385,0.0032
126360.5,33.9405,33.9405,97.04,0.0385,0.0032
126420.5,33.9404,33.9404,97.04,0.0384,0.0032
126480.5,33.9404,33.9404,97.04,0.0384,0.0032
126540.5,33.9403,33.9403,97.04,0.0383,0.0032
126600.5,33.9403,33.9403,97.04,0.0383,0.0032
126660.5,33.9402,33.9402,97.04,0.0382,0.0032
126720.5,33.9402,33.9402,97.04,0.0382,0.0032
126780.5,33.9402,33.9402,97.04,0.0382,0.0032
126840.5,33.9402,33.9402,97.04,0.0382,0.0032
126900.5,33.9401,33.9401,97.04,0.0381,0.0032
126960.5,33.9401,33.9401,97.04,0.0381,0.0032
127020.5,33.9401,33.9401,97.04,0.0381,0.0032
127080.5,33.9401,33.9401,97.04,0.0381,0.0032
127140.5,33.9401,33.9401,97.04,0.0381,0.0032
