Time,TC Compressor - SP,TC Compressor - PV,TC Compressor - OP,pv_delta,op_delta
30600,33.4236,33.4236,52.46,-0.0029,0.0009
30660,33.4236,33.4236,52.46,-0.0029,0.0009
30720,33.4236,33.4236,52.46,-0.0029,0.0009
30780,33.4236,33.4236,52.46,-0.0029,0.0009
30840,33.4236,33.4236,52.46,-0.0029,0.0009
30900,33.4236,33.4236,52.46,-0.0029,0.0009
30960,33.4236,33.4236,52.46,-0.0029,0.0009
31020,33.4236,33.4236,52.46,-0.0029,0.0009
31080,33.4236,33.4236,52.46,-0.0029,0.0009
31140,33.4236,33.4236,52.46,-0.0029,0.0009
31200,33.4234,33.4234,52.46,-0.0031,0.0009
31260,33.4233,33.4233,52.46,-0.0032,0.0009
31320,33.4233,33.4233,52.46,-0.0032,0.0009
31380,33.4233,33.4233,52.46,-0.0032,0.0009
31440,33.4232,33.4232,52.46,-0.0033,0.0009
31500,33.4231,33.4231,52.46,-0.0034,0.0009
31560,33.4231,33.4231,52.46,-0.0034,0.0009
31620,33.4232,33.4232,52.46,-0.0033,0.0009
31680,33.4233,33.4233,52.46,-0.0032,0.0009
31740,33.4235,33.4235,52.46,-0.003,0.0009
31800,33.4236,33.4236,52.46,-0.0029,0.0009
31860,33.4234,33.4234,52.46,-0.0031,0.0009
31920,33.4231,33.4231,52.46,-0.0034,0.0009
31980,33.4229,33.4229,52.46,-0.0036,0.0009
32040,33.4228,33.4228,52.46,-0.0037,0.0009
32100,33.4228,33.4228,52.46,-0.0037,0.0009
32160,33.4229,33.4229,52.46,-0.0036,0.0009
32220,33.4231,33.4231,52.46,-0.0034,0.0009
32280,33.4234,33.4234,52.46,-0.0031,0.0009
32340,33.4236,33.4236,52.46,-0.0029,0.0009
32400,33.4239,33.4239,52.46,-0.0026,0.0009
32460,33.4241,33.4241,52.46,-0.0024,0.0009
32520,33.4242,33.4242,52.46,-0.0023,0.0009
32580,33.4243,33.4243,52.46,-0.0022,0.0009
32640,33.4242,33.4242,52.46,-0.0023,0.0009
32700,33.4242,33.4242,52.46,-0.0023,0.0009
32760,33.4241,33.4241,52.46,-0.0024,0.0009
32820,33.4241,33.4241,52.46,-0.0024,0.0009
32880,33.424,33.424,52.46,-0.0025,0.0009
32940,33.4239,33.4239,52.46,-0.0026,0.0009
33000,33.4239,33.4239,52.46,-0.0026,0.0009
33060,33.4238,33.4238,52.46,-0.0027,0.0009
33120,33.4238,33.4238,52.46,-0.0027,0.0009
33180,33.4238,33.4238,52.46,-0.0027,0.0009
33240,33.4238,33.4238,52.46,-0.0027,0.0009
33300,33.4237,33.4237,52.46,-0.0028,0.0009
33360,33.4237,33.4237,52.46,-0.0028,0.0009
33420,33.4237,33.4237,52.46,-0.0028,0.0009
33480,33.4237,33.4237,52.46,-0.0028,0.0009
33540,33.4236,33.4236,52.46,-0.0029,0.0009
33600,33.4236,33.4236,52.46,-0.0029,0.0009
33660,33.4233,33.4233,52.46,-0.0032,0.0009
33720,33.4231,33.4231,52.46,-0.0034,0.0009
33780,33.4229,33.4229,52.46,-0.0036,0.0009
33840,33.4228,33.4228,52.46,-0.0037,0.0009
33900,33.4229,33.4229,52.46,-0.0036,0.0009
33960,33.423,33.423,52.46,-0.0035,0.0009
34020,33.4232,33.4232,52.46,-0.0033,0.0009
34080,33.4234,33.4234,52.46,-0.0031,0.0009
34140,33.4236,33.4236,52.46,-0.0029,0.0009
34200,33.4237,33.4237,54.46,-0.0028,2.0009
34260,33.4304,33.4304,54.46,0.0039,2.0009
34320,33.4383,33.4383,54.46,0.0118,2.0009
34380,33.4453,33.4453,54.46,0.0188,2.0009
34440,33.4507,33.4507,54.46,0.0242,2.0009
34500,33.4547,33.4547,54.46,0.0282,2.0009
34560,33.4575,33.4575,54.46,0.031,2.0009
34620,33.4594,33.4594,54.46,0.0329,2.0009
34680,33.4607,33.4607,54.46,0.0342,2.0009
34740,33.4616,33.4616,54.46,0.0351,2.0009
34800,33.4622,33.4622,54.46,0.0357,2.0009
34860,33.4626,33.4626,54.46,0.0361,2.0009
34920,33.4628,33.4628,54.46,0.0363,2.0009
34980,33.463,33.463,54.46,0.0365,2.0009
35040,33.4632,33.4632,54.46,0.0367,2.0009
35100,33.4633,33.4633,54.46,0.0368,2.0009
35160,33.4632,33.4632,54.46,0.0367,2.0009
35220,33.4632,33.4632,54.46,0.0367,2.0009
35280,33.4633,33.4633,54.46,0.0368,2.0009
35340,33.4634,33.4634,54.46,0.0369,2.0009
35400,33.4636,33.4636,54.46,0.0371,2.0009
35460,33.4638,33.4638,54.46,0.0373,2.0009
35520,33.4638,33.4638,54.46,0.0373,2.0009
35580,33.4634,33.4634,54.46,0.0369,2.0009
35640,33.4632,33.4632,54.46,0.0367,2.0009
35700,33.463,33.463,54.46,0.0365,2.0009
35760,33.463,33.463,54.46,0.0365,2.0009
35820,33.4631,33.4631,54.46,0.0366,2.0009
35880,33.4634,33.4634,54.46,0.0369,2.0009
35940,33.4637,33.4637,54.46,0.0372,2.0009
36000,33.464,33.464,54.46,0.0375,2.0009
36060,33.4643,33.4643,54.46,0.0378,2.0009
36120,33.4647,33.4647,54.46,0.0382,2.0009
36180,33.4651,33.4651,54.46,0.0386,2.0009
36240,33.4655,33.4655,54.46,0.039,2.0009
36300,33.4659,33.4659,54.46,0.0394,2.0009
36360,33.4661,33.4661,54.46,0.0396,2.0009
36420,33.4663,33.4663,54.46,0.0398,2.0009
36480,33.4664,33.4664,54.46,0.0399,2.0009
36540,33.4665,33.4665,54.46,0.04,2.0009
36600,33.4665,33.4665,54.46,0.04,2.0009
36660,33.4665,33.4665,54.46,0.04,2.0009
36720,33.4664,33.4664,54.46,0.0399,2.0009
36780,33.4664,33.4664,54.46,0.0399,2.0009
36840,33.4663,33.4663,54.46,0.0398,2.0009
36900,33.4661,33.4661,54.46,0.0396,2.0009
36960,33.4662,33.4662,54.46,0.0397,2.0009
37020,33.4663,33.4663,54.46,0.0398,2.0009
37080,33.4665,33.4665,54.46,0.04,2.0009
37140,33.4668,33.4668,54.46,0.0403,2.0009
37200,33.4671,33.4671,54.46,0.0406,2.0009
37260,33.4673,33.4673,54.46,0.0408,2.0009
37320,33.4675,33.4675,54.46,0.041,2.0009
37380,33.4676,33.4676,54.46,0.0411,2.0009
37440,33.4677,33.4677,54.46,0.0412,2.0009
37500,33.4678,33.4678,54.46,0.0413,2.0009
37560,33.4678,33.4678,54.46,0.0413,2.0009
37620,33.4679,33.4679,54.46,0.0414,2.0009
37680,33.4679,33.4679,54.46,0.0414,2.0009
37740,33.468,33.468,54.46,0.0415,2.0009
37800,33.4681,33.4681,54.46,0.0416,2.0009
37860,33.4682,33.4682,54.46,0.0417,2.0009
37920,33.4683,33.4683,54.46,0.0418,2.0009
37980,33.4684,33.4684,54.46,0.0419,2.0009
38040,33.4681,33.4681,54.46,0.0416,2.0009
38100,33.4677,33.4677,54.46,0.0412,2.0009
38160,33.4675,33.4675,54.46,0.041,2.0009
38220,33.4674,33.4674,54.46,0.0409,2.0009
38280,33.4675,33.4675,54.46,0.041,2.0009
38340,33.4678,33.4678,54.46,0.0413,2.0009
38400,33.468,33.468,54.46,0.0415,2.0009
38460,33.4684,33.4684,54.46,0.0419,2.0009
38520,33.4688,33.4688,54.46,0.0423,2.0009
38580,33.4692,33.4692,54.46,0.0427,2.0009
38640,33.4696,33.4696,54.46,0.0431,2.0009
38700,33.47,33.47,54.46,0.0435,2.0009
38760,33.4704,33.4704,54.46,0.0439,2.0009
38820,33.4706,33.4706,54.46,0.0441,2.0009
38880,33.4707,33.4707,54.46,0.0442,2.0009
38940,33.4708,33.4708,54.46,0.0443,2.0009
39000,33.4707,33.4707,54.46,0.0442,2.0009
39060,33.4705,33.4705,54.46,0.044,2.0009
39120,33.4703,33.4703,54.46,0.0438,2.0009
39180,33.4702,33.4702,54.46,0.0437,2.0009
39240,33.4702,33.4702,54.46,0.0437,2.0009
39300,33.4703,33.4703,54.46,0.0438,2.0009
39360,33.4705,33.4705,54.46,0.044,2.0009
39420,33.4708,33.4708,54.46,0.0443,2.0009
39480,33.4711,33.4711,54.46,0.0446,2.0009
39540,33.4714,33.4714,54.46,0.0449,2.0009
39600,33.4716,33.4716,54.46,0.0451,2.0009
39660,33.4718,33.4718,54.46,0.0453,2.0009
39720,33.4719,33.4719,54.46,0.0454,2.0009
39780,33.472,33.472,54.46,0.0455,2.0009
39840,33.472,33.472,54.46,0.0455,2.0009
39900,33.4721,33.4721,54.46,0.0456,2.0009
39960,33.4721,33.4721,54.46,0.0456,2.0009
40020,33.4719,33.4719,54.46,0.0454,2.0009
40080,33.4718,33.4718,54.46,0.0453,2.0009
40140,33.4718,33.4718,54.46,0.0453,2.0009
40200,33.4719,33.4719,54.46,0.0454,2.0009
40260,33.4721,33.4721,54.46,0.0456,2.0009
40320,33.4723,33.4723,54.46,0.0458,2.0009
40380,33.4727,33.4727,54.46,0.0462,2.0009
40440,33.4729,33.4729,54.46,0.0464,2.0009
40500,33.4732,33.4732,54.46,0.0467,2.0009
40560,33.4733,33.4733,54.46,0.0468,2.0009
40620,33.4735,33.4735,54.46,0.047,2.0009
40680,33.4736,33.4736,54.46,0.0471,2.0009
40740,33.4734,33.4734,54.46,0.0469,2.0009
40800,33.4732,33.4732,54.46,0.0467,2.0009
40860,33.4731,33.4731,54.46,0.0466,2.0009
40920,33.4731,33.4731,54.46,0.0466,2.0009
40980,33.4732,33.4732,54.46,0.0467,2.0009
41040,33.4734,33.4734,54.46,0.0469,2.0009
41100,33.4737,33.4737,54.46,0.0472,2.0009
41160,33.4741,33.4741,54.46,0.0476,2.0009
41220,33.4744,33.4744,54.46,0.0479,2.0009
41280,33.4746,33.4746,54.46,0.0481,2.0009
41340,33.4748,33.4748,54.46,0.0483,2.0009
41400,33.475,33.475,54.46,0.0485,2.0009
41460,33.4751,33.4751,54.46,0.0486,2.0009
41520,33.4751,33.4751,54.46,0.0486,2.0009
41580,33.4752,33.4752,54.46,0.0487,2.0009
41640,33.4752,33.4752,54.46,0.0487,2.0009
41700,33.4753,33.4753,54.46,0.0488,2.0009
41760,33.4754,33.4754,54.46,0.0489,2.0009
41820,33.4754,33.4754,54.46,0.0489,2.0009
41880,33.4755,33.4755,54.46,0.049,2.0009
41940,33.4756,33.4756,54.46,0.0491,2.0009
42000,33.4756,33.4756,54.46,0.0491,2.0009
42060,33.4757,33.4757,54.46,0.0492,2.0009
42120,33.4758,33.4758,54.46,0.0493,2.0009
42180,33.4759,33.4759,54.46,0.0494,2.0009
42240,33.476,33.476,54.46,0.0495,2.0009
42300,33.4761,33.4761,54.46,0.0496,2.0009
42360,33.4762,33.4762,54.46,0.0497,2.0009
42420,33.4763,33.4763,54.46,0.0498,2.0009
42480,33.4765,33.4765,54.46,0.05,2.0009
42540,33.4766,33.4766,54.46,0.0501,2.0009
42600,33.4767,33.4767,54.46,0.0502,2.0009
42660,33.4768,33.4768,54.46,0.0503,2.0009
42720,33.4769,33.4769,54.46,0.0504,2.0009
42780,33.477,33.477,54.46,0.0505,2.0009
42840,33.4771,33.4771,54.46,0.0506,2.0009
42900,33.4772,33.4772,54.46,0.0507,2.0009
42960,33.4773,33.4773,54.46,0.0508,2.0009
43020,33.4774,33.4774,54.46,0.0509,2.0009
43080,33.4775,33.4775,54.46,0.051,2.0009
43140,33.4777,33.4777,54.46,0.0512,2.0009
43200,33.4778,33.4778,54.46,0.0513,2.0009
43260,33.4779,33.4779,54.46,0.0514,2.0009
43320,33.478,33.478,54.46,0.0515,2.0009
43380,33.4781,33.4781,54.46,0.0516,2.0009
43440,33.478,33.478,54.46,0.0515,2.0009
43500,33.4779,33.4779,54.46,0.0514,2.0009
43560,33.4778,33.4778,54.46,0.0513,2.0009
43620,33.4779,33.4779,54.46,0.0514,2.0009
43680,33.4781,33.4781,54.46,0.0516,2.0009
43740,33.4784,33.4784,54.46,0.0519,2.0009
43800,33.4787,33.4787,54.46,0.0522,2.0009
43860,33.479,33.479,54.46,0.0525,2.0009
43920,33.4792,33.4792,54.46,0.0527,2.0009
43980,33.4794,33.4794,54.46,0.0529,2.0009
44040,33.4795,33.4795,54.46,0.053,2.0009
44100,33.4797,33.4797,54.46,0.0532,2.0009
44160,33.4797,33.4797,54.46,0.0532,2.0009
44220,33.4798,33.4798,54.46,0.0533,2.0009
44280,33.4799,33.4799,54.46,0.0534,2.0009
44340,33.48,33.48,54.46,0.0535,2.0009
44400,33.4799,33.4799,54.46,0.0534,2.0009
44460,33.4798,33.4798,54.46,0.0533,2.0009
44520,33.4799,33.4799,54.46,0.0534,2.0009
44580,33.48,33.48,54.46,0.0535,2.0009
44640,33.4802,33.4802,54.46,0.0537,2.0009
44700,33.4803,33.4803,54.46,0.0538,2.0009
44760,33.4804,33.4804,54.46,0.0539,2.0009
44820,33.4802,33.4802,54.46,0.0537,2.0009
44880,33.48,33.48,54.46,0.0535,2.0009
44940,33.4799,33.4799,54.46,0.0534,2.0009
45000,33.48,33.48,50.46,0.0535,-1.9991
45060,33.4667,33.4667,50.46,0.0402,-1.9991
45120,33.4505,33.4505,50.46,0.024,-1.9991
45180,33.4362,33.4362,50.46,0.0097,-1.9991
45240,33.4249,33.4249,50.46,-0.0016,-1.9991
45300,33.4165,33.4165,50.46,-0.01,-1.9991
45360,33.4106,33.4106,50.46,-0.0159,-1.9991
45420,33.4066,33.4066,50.46,-0.0199,-1.9991
45480,33.4039,33.4039,50.46,-0.0226,-1.9991
45540,33.4023,33.4023,50.46,-0.0242,-1.9991
45600,33.4013,33.4013,50.46,-0.0252,-1.9991
45660,33.4007,33.4007,50.46,-0.0258,-1.9991
45720,33.4005,33.4005,50.46,-0.026,-1.9991
45780,33.4005,33.4005,50.46,-0.026,-1.9991
45840,33.4006,33.4006,50.46,-0.0259,-1.9991
45900,33.4008,33.4008,50.46,-0.0257,-1.9991
45960,33.401,33.401,50.46,-0.0255,-1.9991
46020,33.4013,33.4013,50.46,-0.0252,-1.9991
46080,33.4015,33.4015,50.46,-0.025,-1.9991
46140,33.4018,33.4018,50.46,-0.0247,-1.9991
46200,33.4021,33.4021,50.46,-0.0244,-1.9991
46260,33.4023,33.4023,50.46,-0.0242,-1.9991
46320,33.4023,33.4023,50.46,-0.0242,-1.9991
46380,33.4022,33.4022,50.46,-0.0243,-1.9991
46440,33.402,33.402,50.46,-0.0245,-1.9991
46500,33.4017,33.4017,50.46,-0.0248,-1.9991
46560,33.4014,33.4014,50.46,-0.0251,-1.9991
46620,33.4011,33.4011,50.46,-0.0254,-1.9991
46680,33.4008,33.4008,50.46,-0.0257,-1.9991
46740,33.4005,33.4005,50.46,-0.026,-1.9991
46800,33.4003,33.4003,50.46,-0.0262,-1.9991
46860,33.4001,33.4001,50.46,-0.0264,-1.9991
46920,33.3998,33.3998,50.46,-0.0267,-1.9991
46980,33.3996,33.3996,50.46,-0.0269,-1.9991
47040,33.3994,33.3994,50.46,-0.0271,-1.9991
47100,33.3992,33.3992,50.46,-0.0273,-1.9991
47160,33.3989,33.3989,50.46,-0.0276,-1.9991
47220,33.3986,33.3986,50.46,-0.0279,-1.9991
47280,33.3983,33.3983,50.46,-0.0282,-1.9991
47340,33.3982,33.3982,50.46,-0.0283,-1.9991
47400,33.3982,33.3982,50.46,-0.0283,-1.9991
47460,33.3981,33.3981,50.46,-0.0284,-1.9991
47520,33.398,33.398,50.46,-0.0285,-1.9991
47580,33.398,33.398,50.46,-0.0285,-1.9991
47640,33.3978,33.3978,50.46,-0.0287,-1.9991
47700,33.3975,33.3975,50.46,-0.029,-1.9991
47760,33.3971,33.3971,50.46,-0.0294,-1.9991
47820,33.3969,33.3969,50.46,-0.0296,-1.9991
47880,33.3968,33.3968,50.46,-0.0297,-1.9991
47940,33.3969,33.3969,50.46,-0.0296,-1.9991
48000,33.3969,33.3969,50.46,-0.0296,-1.9991
48060,33.3971,33.3971,50.46,-0.0294,-1.9991
48120,33.3972,33.3972,50.46,-0.0293,-1.9991
48180,33.3974,33.3974,50.46,-0.0291,-1.9991
48240,33.3974,33.3974,50.46,-0.0291,-1.9991
48300,33.3974,33.3974,50.46,-0.0291,-1.9991
48360,33.3973,33.3973,50.46,-0.0292,-1.9991
48420,33.3969,33.3969,50.46,-0.0296,-1.9991
48480,33.3965,33.3965,50.46,-0.03,-1.9991
48540,33.3961,33.3961,50.46,-0.0304,-1.9991
48600,33.3958,33.3958,50.46,-0.0307,-1.9991
48660,33.3957,33.3957,50.46,-0.0308,-1.9991
48720,33.3957,33.3957,50.46,-0.0308,-1.9991
48780,33.3957,33.3957,50.46,-0.0308,-1.9991
48840,33.3957,33.3957,50.46,-0.0308,-1.9991
48900,33.3959,33.3959,50.46,-0.0306,-1.9991
48960,33.3959,33.3959,50.46,-0.0306,-1.9991
49020,33.3959,33.3959,50.46,-0.0306,-1.9991
49080,33.3958,33.3958,50.46,-0.0307,-1.9991
49140,33.3957,33.3957,50.46,-0.0308,-1.9991
49200,33.3956,33.3956,50.46,-0.0309,-1.9991
49260,33.3954,33.3954,50.46,-0.0311,-1.9991
49320,33.3952,33.3952,50.46,-0.0313,-1.9991
49380,33.3951,33.3951,50.46,-0.0314,-1.9991
49440,33.3949,33.3949,50.46,-0.0316,-1.9991
49500,33.3947,33.3947,50.46,-0.0318,-1.9991
49560,33.3945,33.3945,50.46,-0.032,-1.9991
49620,33.3942,33.3942,50.46,-0.0323,-1.9991
49680,33.3941,33.3941,50.46,-0.0324,-1.9991
49740,33.3939,33.3939,50.46,-0.0326,-1.9991
49800,33.3936,33.3936,50.46,-0.0329,-1.9991
49860,33.393,33.393,50.46,-0.0335,-1.9991
49920,33.3926,33.3926,50.46,-0.0339,-1.9991
49980,33.3923,33.3923,50.46,-0.0342,-1.9991
50040,33.3921,33.3921,50.46,-0.0344,-1.9991
50100,33.392,33.392,50.46,-0.0345,-1.9991
50160,33.392,33.392,50.46,-0.0345,-1.9991
50220,33.3921,33.3921,50.46,-0.0344,-1.9991
50280,33.3923,33.3923,50.46,-0.0342,-1.9991
50340,33.3924,33.3924,50.46,-0.0341,-1.9991
50400,33.3926,33.3926,50.46,-0.0339,-1.9991
50460,33.3928,33.3928,50.46,-0.0337,-1.9991
50520,33.393,33.393,50.46,-0.0335,-1.9991
50580,33.3931,33.3931,50.46,-0.0334,-1.9991
50640,33.3928,33.3928,50.46,-0.0337,-1.9991
50700,33.3921,33.3921,50.46,-0.0344,-1.9991
50760,33.3913,33.3913,50.46,-0.0352,-1.9991
50820,33.3907,33.3907,50.46,-0.0358,-1.9991
50880,33.3902,33.3902,50.46,-0.0363,-1.9991
50940,33.39,33.39,50.46,-0.0365,-1.9991
51000,33.3898,33.3898,50.46,-0.0367,-1.9991
51060,33.3899,33.3899,50.46,-0.0366,-1.9991
51120,33.39,33.39,50.46,-0.0365,-1.9991
51180,33.3902,33.3902,50.46,-0.0363,-1.9991
51240,33.3904,33.3904,50.46,-0.0361,-1.9991
51300,33.3906,33.3906,50.46,-0.0359,-1.9991
51360,33.3909,33.3909,50.46,-0.0356,-1.9991
51420,33.3912,33.3912,50.46,-0.0353,-1.9991
51480,33.3914,33.3914,50.46,-0.0351,-1.9991
51540,33.3917,33.3917,50.46,-0.0348,-1.9991
51600,33.3918,33.3918,50.46,-0.0347,-1.9991
51660,33.3919,33.3919,50.46,-0.0346,-1.9991
51720,33.3918,33.3918,50.46,-0.0347,-1.9991
51780,33.3916,33.3916,50.46,-0.0349,-1.9991
51840,33.3913,33.3913,50.46,-0.0352,-1.9991
51900,33.3908,33.3908,50.46,-0.0357,-1.9991
51960,33.3903,33.3903,50.46,-0.0362,-1.9991
52020,33.3899,33.3899,50.46,-0.0366,-1.9991
52080,33.3897,33.3897,50.46,-0.0368,-1.9991
52140,33.3895,33.3895,50.46,-0.037,-1.9991
52200,33.3893,33.3893,50.46,-0.0372,-1.9991
52260,33.3892,33.3892,50.46,-0.0373,-1.9991
52320,33.389,33.389,50.46,-0.0375,-1.9991
52380,33.3889,33.3889,50.46,-0.0376,-1.9991
52440,33.3887,33.3887,50.46,-0.0378,-1.9991
52500,33.3886,33.3886,50.46,-0.0379,-1.9991
52560,33.3885,33.3885,50.46,-0.038,-1.9991
52620,33.3884,33.3884,50.46,-0.0381,-1.9991
52680,33.3882,33.3882,50.46,-0.0383,-1.9991
52740,33.3881,33.3881,50.46,-0.0384,-1.9991
52800,33.388,33.388,50.46,-0.0385,-1.9991
52860,33.3878,33.3878,50.46,-0.0387,-1.9991
52920,33.3878,33.3878,50.46,-0.0387,-1.9991
52980,33.3878,33.3878,50.46,-0.0387,-1.9991
53040,33.3878,33.3878,50.46,-0.0387,-1.9991
53100,33.3879,33.3879,50.46,-0.0386,-1.9991
53160,33.3879,33.3879,50.46,-0.0386,-1.9991
53220,33.3878,33.3878,50.46,-0.0387,-1.9991
53280,33.3877,33.3877,50.46,-0.0388,-1.9991
53340,33.3876,33.3876,50.46,-0.0389,-1.9991
53400,33.3875,33.3875,50.46,-0.039,-1.9991
53460,33.3873,33.3873,50.46,-0.0392,-1.9991
53520,33.3872,33.3872,50.46,-0.0393,-1.9991
53580,33.387,33.387,50.46,-0.0395,-1.9991
53640,33.3869,33.3869,50.46,-0.0396,-1.9991
53700,33.3867,33.3867,50.46,-0.0398,-1.9991
53760,33.3866,33.3866,50.46,-0.0399,-1.9991
53820,33.3864,33.3864,50.46,-0.0401,-1.9991
53880,33.3862,33.3862,50.46,-0.0403,-1.9991
53940,33.3859,33.3859,50.46,-0.0406,-1.9991
54000,33.3857,33.3857,50.46,-0.0408,-1.9991
54060,33.3855,33.3855,50.46,-0.041,-1.9991
54120,33.3854,33.3854,50.46,-0.0411,-1.9991
54180,33.3854,33.3854,50.46,-0.0411,-1.9991
54240,33.3852,33.3852,50.46,-0.0413,-1.9991
54300,33.3851,33.3851,50.46,-0.0414,-1.9991
54360,33.385,33.385,50.46,-0.0415,-1.9991
54420,33.385,33.385,50.46,-0.0415,-1.9991
54480,33.385,33.385,50.46,-0.0415,-1.9991
54540,33.385,33.385,50.46,-0.0415,-1.9991
54600,33.385,33.385,50.46,-0.0415,-1.9991
54660,33.385,33.385,50.46,-0.0415,-1.9991
54720,33.3849,33.3849,50.46,-0.0416,-1.9991
54780,33.3848,33.3848,50.46,-0.0417,-1.9991
54840,33.3847,33.3847,50.46,-0.0418,-1.9991
54900,33.3846,33.3846,50.46,-0.0419,-1.9991
54960,33.3844,33.3844,50.46,-0.0421,-1.9991
55020,33.3842,33.3842,50.46,-0.0423,-1.9991
55080,33.384,33.384,50.46,-0.0425,-1.9991
55140,33.3838,33.3838,50.46,-0.0427,-1.9991
55200,33.3838,33.3838,50.46,-0.0427,-1.9991
55260,33.3837,33.3837,50.46,-0.0428,-1.9991
55320,33.3836,33.3836,50.46,-0.0429,-1.9991
55380,33.3835,33.3835,50.46,-0.043,-1.9991
55440,33.3833,33.3833,50.46,-0.0432,-1.9991
55500,33.3832,33.3832,50.46,-0.0433,-1.9991
55560,33.3831,33.3831,50.46,-0.0434,-1.9991
55620,33.383,33.383,50.46,-0.0435,-1.9991
55680,33.3829,33.3829,50.46,-0.0436,-1.9991
55740,33.3828,33.3828,50.46,-0.0437,-1.9991
55800,33.3827,33.3827,52.46,-0.0438,0.0009
55860,33.3893,33.3893,52.46,-0.0372,0.0009
55920,33.3975,33.3975,52.46,-0.029,0.0009
55980,33.4047,33.4047,52.46,-0.0218,0.0009
56040,33.4104,33.4104,52.46,-0.0161,0.0009
56100,33.4145,33.4145,52.46,-0.012,0.0009
56160,33.4174,33.4174,52.46,-0.0091,0.0009
56220,33.4194,33.4194,52.46,-0.0071,0.0009
56280,33.4206,33.4206,52.46,-0.0059,0.0009
56340,33.4213,33.4213,52.46,-0.0052,0.0009
56400,33.4217,33.4217,52.46,-0.0048,0.0009
56460,33.4219,33.4219,52.46,-0.0046,0.0009
56520,33.422,33.422,52.46,-0.0045,0.0009
56580,33.422,33.422,52.46,-0.0045,0.0009
56640,33.4221,33.4221,52.46,-0.0044,0.0009
56700,33.4223,33.4223,52.46,-0.0042,0.0009
56760,33.4225,33.4225,52.46,-0.004,0.0009
56820,33.4227,33.4227,52.46,-0.0038,0.0009
56880,33.4227,33.4227,52.46,-0.0038,0.0009
56940,33.4225,33.4225,52.46,-0.004,0.0009
57000,33.4223,33.4223,52.46,-0.0042,0.0009
57060,33.4222,33.4222,52.46,-0.0043,0.0009
57120,33.4222,33.4222,52.46,-0.0043,0.0009
57180,33.4223,33.4223,52.46,-0.0042,0.0009
57240,33.4224,33.4224,52.46,-0.0041,0.0009
57300,33.4226,33.4226,52.46,-0.0039,0.0009
57360,33.4228,33.4228,52.46,-0.0037,0.0009
57420,33.423,33.423,52.46,-0.0035,0.0009
57480,33.4232,33.4232,52.46,-0.0033,0.0009
57540,33.4232,33.4232,52.46,-0.0033,0.0009
57600,33.4233,33.4233,52.46,-0.0032,0.0009
57660,33.4232,33.4232,52.46,-0.0033,0.0009
57720,33.4232,33.4232,52.46,-0.0033,0.0009
57780,33.4231,33.4231,52.46,-0.0034,0.0009
57840,33.4231,33.4231,52.46,-0.0034,0.0009
57900,33.423,33.423,52.46,-0.0035,0.0009
57960,33.423,33.423,52.46,-0.0035,0.0009
58020,33.4229,33.4229,52.46,-0.0036,0.0009
58080,33.4229,33.4229,52.46,-0.0036,0.0009
58140,33.4229,33.4229,52.46,-0.0036,0.0009
58200,33.4228,33.4228,52.46,-0.0037,0.0009
58260,33.4228,33.4228,52.46,-0.0037,0.0009
58320,33.4228,33.4228,52.46,-0.0037,0.0009
58380,33.4228,33.4228,52.46,-0.0037,0.0009
58440,33.4228,33.4228,52.46,-0.0037,0.0009
58500,33.4227,33.4227,52.46,-0.0038,0.0009
58560,33.4227,33.4227,52.46,-0.0038,0.0009
58620,33.4227,33.4227,52.46,-0.0038,0.0009
58680,33.4227,33.4227,52.46,-0.0038,0.0009
58740,33.4227,33.4227,52.46,-0.0038,0.0009
58800,33.4227,33.4227,52.46,-0.0038,0.0009
58860,33.4227,33.4227,52.46,-0.0038,0.0009
58920,33.4227,33.4227,52.46,-0.0038,0.0009
58980,33.4227,33.4227,52.46,-0.0038,0.0009
59040,33.4227,33.4227,52.46,-0.0038,0.0009
59100,33.4227,33.4227,52.46,-0.0038,0.0009
59160,33.4227,33.4227,52.46,-0.0038,0.0009
59220,33.4227,33.4227,52.46,-0.0038,0.0009
59280,33.4227,33.4227,52.46,-0.0038,0.0009
59340,33.4227,33.4227,52.46,-0.0038,0.0009
59400,33.4227,33.4227,52.46,-0.0038,0.0009
59460,33.4227,33.4227,52.46,-0.0038,0.0009
59520,33.4227,33.4227,52.46,-0.0038,0.0009
59580,33.4227,33.4227,52.46,-0.0038,0.0009
59640,33.4227,33.4227,52.46,-0.0038,0.0009
59700,33.4227,33.4227,52.46,-0.0038,0.0009
59760,33.4227,33.4227,52.46,-0.0038,0.0009
59820,33.4227,33.4227,52.46,-0.0038,0.0009
59880,33.4226,33.4226,52.46,-0.0039,0.0009
59940,33.4226,33.4226,52.46,-0.0039,0.0009
60000,33.4226,33.4226,52.46,-0.0039,0.0009
60060,33.4227,33.4227,52.46,-0.0038,0.0009
60120,33.4227,33.4227,52.46,-0.0038,0.0009
60180,33.4227,33.4227,52.46,-0.0038,0.0009
60240,33.4227,33.4227,52.46,-0.0038,0.0009
60300,33.4227,33.4227,52.46,-0.0038,0.0009
60360,33.4227,33.4227,52.46,-0.0038,0.0009
60420,33.4227,33.4227,52.46,-0.0038,0.0009
60480,33.4227,33.4227,52.46,-0.0038,0.0009
60540,33.4225,33.4225,52.46,-0.004,0.0009
60600,33.4225,33.4225,52.46,-0.004,0.0009
60660,33.4224,33.4224,52.46,-0.0041,0.0009
60720,33.4223,33.4223,52.46,-0.0042,0.0009
